Number,Sentence
354,미국/NNP 은/JX 1/SN 승__12/NNG 1/SN 패__01/NNB (으)로/JKB 승점/NNG 3/SN 에/JKB 그치/VV ᆫ다/EF ./SF
355,분량/NNG 은/JX 1000/SN 자__x14/NNB 내외__01/NNG (으)로/JKB 하/VV ᆫ다/EF ./SF
356,신장__06/NNG 은/JX 40/SN cm/SW 정도__11/NNG (으)로/JKB 커지/VV 고/EC 체중/NNG 도/JX 1/SN ./SF 8/SN kg/SW
357,크기/NNG (으)로/JKB 는/JX 세계__03/NNG 최대/NNG 의/JKG 박물관/NNG 이/JKC 되__01/VV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
358,바지__01/NNG 한/MM 벌__02/NNB (으)로/JKB 세탁소/NNG 가/VV 기/ETN 를/JKO 서너/MM 번/NNB ./SF
359,하/VV ᆯ/ETM 정도__11/NNG (으)로/JKB 감격/NNG 하/XSV 았/EP 다/EF ./SF
360,2/SN 백만/NR 원__01/NNB (으)로/JKB 잡__01/VV 으면/EC ,/SP 으악/IC !/SF
361,정/NNP :/SP 한마디/NNG (으)로/JKB 어렵/VA 어요/EF ./SF
362,그/NP 들/XSN 은/JX 대중국/NNG 무역__02/NNG 을/JKO 전적__03/NNG (으)로/JKB 맡__01/VV 았/EP 다/EF ./SF
363,채란/NNP 은/JX 삼/NR 남__02/NNG 일녀__01/NNG 중__04/NNB 장녀/NNG (으)로/JKB 태어나/VV 았/EP 다/EF ./SF
364,앞/NNG (으)로/JKB 도/JX 그러/VV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
365,생/XPN 분해/NNG 도__04/NNG 를/JKO 99/SN %/SW 이상__05/NNG (으)로/JKB 높이/VV 고/EC ,/SP
366,8/SN 강__88/NNG ,/SP 4/SN 강__88/NNG (으)로/JKB 도/JX 넘기/VV 자/EF ./SF
367,출장__01/NNG 을/JKO 제외__02/NNG 하/XSV 고/EC 처음/NNG (으)로/JKB 하/VV ᆫ/ETM 외박__01/NNG 이/VCP 었/EP 다/EF ./SF
368,그렇/VA 다면/EC 4/SN ·/SP 19/SN 이/VCP 란/ETM 구체__02/NNG 적/XSN (으)로/JKB 무엇/NP 이/VCP ᆫ가/EF ./SF
369,순자/NNP 는/JX 인간__01/NNG 의/JKG 인식/NNG 기능__03/NNG 을/JKO 두/MM 가지/NNB (으)로/JKB 나누/VV 었/EP 습니다/EF ./SF
370,변__09/NNG 일반__02/NNG 적/XSN (으)로/JKB 물건/NNG 의/JKG 가장자리/NNG 를/JKO 가리키__01/VV 는/ETM 말__01/NNG ./SF
371,처음/NNG (으)로/JKB 나/NP 는/JX 순금이/NNP 가/JKS 두렵/VA 었/EP 다/EF ./SF
372,그리고/MAJ 생애/NNG 처음/NNG (으)로/JKB 기묘/XR 하/XSA ᆫ/ETM 상황__02/NNG 에/JKB 부딪치/VV 었/EP 다/EF ./SF
373,9/SN 회/NNB 1/SN 사후__01/NNG 에/JKB 박경완/NNP 을/JKO 볼넷/NNG (으)로/JKB 내보내/VV 었/EP 다/EF ./SF
374,고양이/NNG 는/JX 그/MM 다음__01/NNG (으)로/JKB 나/JX 가/VV ᆯ까/EF ./SF
375,앞/NNG (으)로/JKB 도/JX 종종__04/MAG 실력__02/NNG 발휘/NNG 좀/MAG 하/VV 아라/EF ./SF
376,이것/NP 은/JX 부분__01/NNG 적/XSN (으)로/JKB 는/JX 옳/VA 은/ETM 생각__01/NNG 이/VCP 다/EF ./SF
377,그것/NP 은/JX 부분__01/NNG 적/XSN (으)로/JKB 매우/MAG 크/VA ᆫ/ETM 효력/NNG 을/JKO 행사__02/NNG 하/XSV ᆫ다/EF ./SF
378,아니/VCN 면/EC 그저/MAG 순간__03/NNG 적/XSN (으)로/JKB 튀어나오/VV ᆫ/ETM 말__01/NNG 이/VCP ᆫ가/EF ?/SF
379,캉캉/NNG 춤__01/NNG 다음__01/NNG (으)로/JKB 는/JX 고적대/NNG 가/JKS 나오/VV 았/EP 다/EF ./SF
380,두/MM 개/NNB 의/JKG 전체__01/NNG 는/JX 언제나/MAG 두/MM 개/NNB (으)로/JKB 남/VV 는다/EF ./SF
381,단/MAJ ,/SP 한/MM 낱말__02/NNG (으)로/JKB 적/VV 어/EC 보/VX 자/EF ./SF
382,"/SS 궁극/NNG 적/XSN (으)로/JKB 무엇/NP 을/JKO 위하__01/VV 아서/EC ?/SF "/SS
383,이동__03/NNG 통신사__04/NNG 도/JX 대여섯/NR 개/NNB 정도__11/NNG (으)로/JKB 늘/VV 었/EP 다/EF ./SF
384,주어지/VV ᆫ/ETM 문제__06/NNG 를/JKO 가능/NNG 하/XSA 면/EC 구체__02/NNG 적/XSN (으)로/JKB 진술__02/NNG 하/XSV ᆫ다/EF ./SF
385,안두희/NNP 는/JX 지금__03/MAG 고령__02/NNG 의/JKG 나이__01/NNG (으)로/JKB 병상__01/NNG 에/JKB 눕__01/VV 어/EC 있/VX 다/EF ./SF
386,변화/NNG 와/JC 발전__01/NNG 의/JKG 사상__15/NNG 을/JKO 단적__02/NNG (으)로/JKB 드러내/VV ᆫ/ETM 말__01/NNG 이/VCP 다/EF ./SF
387,순간__03/NNG 적/XSN (으)로/JKB 아랫배/NNG 에/JKB 힘__01/NNG 이/JKS 들어가__01/VV 았/EP 다/EF ./SF
388,그/MM 다음__01/NNG (으)로/JKB 많/VA 은/ETM 원인__02/NNG 이/JKS 폐__02/NNG 질환/NNG ./SF
389,두/MM 나라/NNG 모두/MAG 화폐/NNG 단위__02/NNG (으)로/JKB 달러/NNG 를/JKO 쓰__03/VV ᄇ니다/EF ./SF
390,아이__01/NNG 는/JX 사흘/NNG 밤낮/NNG (으)로/JKB 핏자국/NNG 을/JKO 쫓아다니/VV 었/EP 어/EF ./SF
391,실례__02/NNG 를/JKO 들__04/VV 어/EC 구체__02/NNG 적/XSN (으)로/JKB 얘기/NNG 하/XSV 아/EC 보/VX 아/EF ./SF
392,"/SS 그렇/VA 게/EC 가분자기/NA ,/SP 오늘/NNG 밤__01/NNG (으)로/JKB ,/SP 뭐/IC ?/SF "/SS
393,승부__03/NNG 의/JKG 백미__02/NNG 는/JX 63/SN (으)로/JKB 뒤지__01/VV ᆫ/ETM 8/SN 회/NNB 초__03/NNB LG/SL 수비__05/NNG ./SF
394,그렇지만/MAJ 앞/NNG (으)로/JKB 는/JX 많이/MAG 달라지/VV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
395,"/SS 이천/NR 원__01/NNB (으)로/JKB 하/VV 입시다/EF ./SF
396,학자__01/NNG 는/JX 거기/NP 설명/NNG 을/JKO 덧붙이/VV 어/EC 여러/MM 가지/NNB (으)로/JKB 말__01/NNG 하/XSV ᆫ다/EF ./SF
397,만약/NNG 과거__03/NNG (으)로/JKB 돌아가/VV 아/EC 할머니/NNG 를/JKO 살해__01/NNG 하/XSV ᆫ다면/EF ?/SF
398,"/SS 대대적/NNG (으)로/JKB 미행__01/NNG 을/JKO 하/VV 았/EP 군/EF ./SF "/SS
399,앞/NNG (으)로/JKB 여러분/NP 의/JKG 거침없/VA 는/ETM 성장__01/NNG 을/JKO 기대__03/NNG 하/XSV 지요/EF ./SF
400,영/NR 점__10/NNG 오/NR 초__07/NNB 내/NNB (으)로/JKB 다녀오/VV 겠/EP 시다/EF ./SF ]/SS
401,사람/NNG 은/JX 여러/MM 가지/NNB 방법/NNG (으)로/JKB 서로/MAG 의사소통/NNG 을/JKO 하/VV ᆫ다/EF ./SF
402,그/MM 부자__08/NNG 만/JX (으)로/JKB 는/JX 자존심/NNG 이/JKS 채우__03/VV 어/EC 지/VX 지/EC 않/VX 아/EF ?/SF
403,자살__01/NNG 소동__02/NNG 을/JKO 끝__01/NNG (으)로/JKB 그/NP 의/JKG 신천리/NNP 시대__02/NNG 는/JX 끝나/VV 았/EP 다/EF ./SF
404,아리스토텔레스/NNP :/SP 플롯/NNG 은/JX 다시/MAG 세/MM 가지/NNB 요소__04/NNG (으)로/JKB 이루__01/VV 어/EC 지/VX ᄇ니다/EF ./SF
405,순__88/NNG (으)로/JKB 나타나/VV 았/EP 다/EF ./SF
406,한/MM 마디__01/NNG (으)로/JKB 농어촌/NNG 의료/NNG 보험/NNG 은/JX 빛/NNG 좋/VA 은/ETM 개살구/NNG 이/VCP 다/EF ./SF
407,의심__03/NNG 되/XSV 는/ETM 사람/NNG 만/JX 다음__01/NNG 단계__03/NNG (으)로/JKB 넘어가__01/VV ᆫ다/EF ./SF
408,환경오염/NNG 은/JX 정부__08/NNG 의/JKG 힘__01/NNG (으)로/JKB 만/JX 결코/MAG 바로/MAG 잡히__02/VV 지/EC 않/VX 는다/EF ./SF
409,다음__01/NNG (으)로/JKB 많/VA 은/ETM 것/NNB 은/JX 기상__06/NNG 위성__06/NNG 이/VCP 다/EF ./SF
410,김/NNP 주사__02/NNG 는/JX 한마디/NNG (으)로/JKB 딱__02/MAG 자르__01/VV 며/EC 거절__01/NNG 하/XSV 았/EP 다/EF ./SF
411,한마디/NNG (으)로/JKB 별별/MM 걱정/NNG 을/JKO 다/MAG 하/VV 았/EP 던가/EC 보/VX 다/EF ./SF
412,정도__11/NNG (으)로/JKB 커지/VV ᆫ다/EF ./SF
413,그/MM 증상__01/NNG 들/XSN 은/JX 대체__02/NNG 적/XSN (으)로/JKB 이렇/VA 다/EF ./SF
414,앞/NNG (으)로/JKB 어느/MM 정도__11/NNG 더/MAG 떨어지/VV ᆯ/ETM 것/NNB 이/VCP ᆫ가/EF ?/SF
415,농사일/NNG 도/JX 입춘/NNG 을/JKO 기준/NNG (으)로/JKB 하/VV 아/EC 결정__01/NNG 되/XSV ᆫ다/EF ./SF
416,당신/NP 도/JX 근본/NNG 적/XSN (으)로/JKB 필터링/NNG 되/XSV 기/ETN ᆯ/JKO 바라/VV ᆫ다/EF ./SF
417,선생__01/NNG ,/SP 우리/NP 인간__01/NNG 적/XSN (으)로/JKB 대화__06/NNG 를/JKO 하/VV 시/EP ᄇ시다/EF ./SF
418,앞/NNG (으)로/JKB 6/SN 개월/NNB 동안__01/NNG 은/JX 전화__07/NNG 도/JX 하/VV 지/EC 말/VX 게/EF ./SF "/SS
419,하/VV ᆯ/ETM 정도__11/NNG (으)로/JKB 그/NP 를/JKO 높이/MAG 평가__03/NNG 하/XSV 았/EP 다/EF ./SF
420,그래/IC 그날/NNG (으)로/JKB 문화제/NNG 날짜__01/NNG 를/JKO 정하__03/VV ᆫ/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
421,우리/NP 는/JX 마지막/NNG (으)로/JKB 서로__01/NNG 의/JKG 생각__01/NNG 을/JKO 묻__03/VV 었/EP 어/EF ./SF
422,아니/VCN ᆫ/ETM 말__01/NNG (으)로/JKB ,/SP 산동네/NNG 에서/JKB 살__01/VV 기/ETN 는/JX 하/VX 았/EP 다/EF ./SF
423,우선/MAG 집수리/NNG 부터/JX 대대적/NNG (으)로/JKB 하/VV 았/EP 으니까요/EF ./SF
424,나/NP 에게/JKB 는/JX 처음/NNG (으)로/JKB 바뀌/VV ᆫ/ETM 주인__01/NNG 이/VCP 었/EP 다/EF ./SF
425,그/MM 날__01/NNG 이후__02/NNG (으)로/JKB 나/NP 는/JX 다시/MAG 의욕/NNG 을/JKO 되찾/VV 았/EP 다/EF ./SF
426,아르헨티나/NNP 에서/JKB 처음/NNG (으)로/JKB 한국/NNP 화가__03/NNG 들/XSN 의/JKG 전시회/NNG 가/JKS 열리__02/VV ᆫ다/EF ./SF
427,1727/SN 년__02/NNB 슈르츠/NNP 가/JKS 광화학/NNG 실험/NNG 중__04/NNB 처음/NNG (으)로/JKB 만들/VV 었/EP 다/EF ./SF
428,볼리비아/NNP 는/JX 남미/NNP 에서/JKB 베네수엘라/NNP 다음__01/NNG (으)로/JKB 천연가스/NNG 매장량/NNG 이/JKS 많/VA 다/EF ./SF
429,둘째/NR (으)로/JKB 옷/NNG 에/JKB 는/JX 반드시/MAG 남녀/NNG 구별__02/NNG 이/JKS 있/VV 다/EF ./SF
430,형태/NNG 는/JX 여섯/NR 몫/NNG (으)로/JKB 나누/VV 었/EP 다/EF ./SF
431,처음/NNG (으)로/JKB 돌아다보/VV 니까/EC 운전__02/NNG 하/XSV 는/ETM 군인/NNG 은/JX 검둥이/NNG 이/VCP 었/EP 다/EF ./SF
432,선정__07/NNG 되/XSV ᆫ/ETM 주제__04/NNG 의/JKG 내용__02/NNG 을/JKO 구체__02/NNG 적/XSN (으)로/JKB 알아보/VV ᆫ다/EF ./SF
433,학문__02/NNG 활동__02/NNG 은/JX 창조__03/NNG 성/XSN 을/JKO 전제__08/NNG 조건__02/NNG (으)로/JKB 하/VV ᆫ다/EF ./SF
434,「/SS 출근/NNG 허/XSV 시/EP 는/ETM 대로/NNB 관사__04/NNG (으)로/JKB 오/VV 시/EP 래요/EF ./SF 」/SS
435,"/SS 잠깐/MAG 1991/SN 년도/NNB (으)로/JKB 돌아가/VV 아/EC 보/VX ᄇ시다/EF ./SF
436,▴/SW 직구/NNG 와/JC 변화구/NNG 를/JKO 73/SN (으)로/JKB 섞/VV 었/EP 다/EF ./SF
437,판매원__02/NNG 의/JKG 눈살__01/NNG 이/JKS 순간__03/NNG 적/XSN (으)로/JKB 찌푸리/VV 어/EC 지/VX 었/EP 다/EF ./SF
438,또/MAJ ,/SP 그/NP 의/JKG 행동/NNG 도/JX 결정__01/NNG 적/XSN (으)로/JKB 달라지/VV 었/EP 다/EF ./SF
439,영화__01/NNG 들/XSN 은/JX 거의/MAG 어디/NP 서/JKB 돌아오/VV 는/ETM 것/NNB (으)로/JKB 시작__01/NNG 하/XSV ᆫ다/EF ./SF
440,셋째/NR (으)로/JKB 는/JX 부부간/NNG 의/JKG 폭력/NNG 에/JKB 관하__02/VV ᆫ/ETM 문제__06/NNG 이/VCP 다/EF ./SF
441,다음__01/NNG (으)로/JKB 놀부/NNP 박__05/NNG 을/JKO 보__01/VV 자/EF ./SF
442,기존/NNG 의/JKG 자료__03/NNG 만/JX (으)로/JKB 공략__01/NNG 하/XSV 면/EC 실패__02/NNG 하/XSV 기/ETN 쉽/VA 다/EF ./SF
443,나/NP 는/JX 당장__02/NNG 이/VCP 라도/EC 바빌론/NNP (으)로/JKB 달려가/VV 고/EC 싶/VX 었/EP 다/EF ./SF
444,아버지/NNG 가/JKS 어머니/NNG 를/JKO 건너다보/VV 면서/EC 처음/NNG (으)로/JKB 참견/NNG 하/XSV 았/EP 다/EF ./SF
445,앞/NNG (으)로/JKB 주의__07/NNG 시키/XSV 어서/EC 기생충/NNG 처럼/JKB 살__01/VV 지/EC 못하/VX 게/EC 하/VX 쇼/EF ./SF
446,끝/NNG (으)로/JKB 무슨/MM 일__01/NNG 을/JKO 잘/MAG 만들/VV 었/EP 다/EF ./SF
447,일반__02/NNG 적/XSN (으)로/JKB 많/VA 은/ETM 입자__02/NNG 는/JX 영원히/MAG 존재/NNG 하/XSV 지/EC 않/VX 는다/EF ./SF
448,그/NP 의/JKG 목소리/NNG 는/JX 필요/NNG 이상__05/NNG (으)로/JKB 크/VA 었/EP 다/EF ./SF
449,육체__03/NNG 적/XSN (으)로/JKB 어른/NNG 이/JKC 되__01/VV ᆫ/ETM 증거/NNG 이/VCP 다/EF ./SF
450,선생__01/NNG 님/XSN 들/XSN 도/JX 동네/NNG 별/XSN (으)로/JKB 한/MM 분__01/NNB 씩/XSN 나뉘/VV 었/EP 습니다/EF ./SF
451,이__05/MM 여자__02/NNG ᆫ/JX 앞/NNG (으)로/JKB 내/NP 가/JKS 떠맡/VV 을/ETM 작정__01/NNG 이/VCP 야/EF ./SF
452,앞/NNG (으)로/JKB 민수/NNP 를/JKO 잘/MAG 보살피/VV 어/EC 주/VX ᆯ/ETM 거/NNB 이/VCP 야/EF ./SF "/SS
453,앞/NNG (으)로/JKB 도/JX 영원히/MAG 그러/VV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
454,사랑__01/NNG 과/JKB 는/JX 근본/NNG 적/XSN (으)로/JKB 다르/VA 다/EF ./SF
455,논리/NNG 적/XSN (으)로/JKB 이/MM 대목__01/NNG 을/JKO 이해__06/NNG 하/XSV 기/ETN 는/JX 극히/MAG 쉽/VA 다/EF ./SF
456,로마/NNP 도착__01/NNG 이/JKS 14/SN 일/NNB (으)로/JKB 잡히__02/VV 었/EP 다구/EF ?/SF
457,이번__01/NNG 사건__01/NNG 을/JKO 계기__04/NNG (으)로/JKB 만나/VV 았/EP 다/EF ./SF
458,다음__01/NNG (으)로/JKB 또/MAJ 한/MM 가지/NNB 파뷔에/NNP 에/JKB 관하__02/VV ᆫ/ETM 이야기/NNG 한/MM 도막/NNG ./SF
459,길이/NNG 6/SN cm/SW (으)로/JKB 자르__01/VV 아/EC 가장자리/NNG 를/JKO 정리__09/NNG 하/XSV ᆫ다/EF ./SF
460,과거__03/NNG 그림__01/NNG 들/XSN 과/JKB 는/JX 근본/NNG 적/XSN (으)로/JKB 다른/MM 느낌/NNG 을/JKO 주/VV ᆫ다/EF ./SF
461,어쨌든/MAG 전쟁/NNG 은/JX 러시아/NNP 의/JKG 한판승/NNG (으)로/JKB 결판나/VV 았/EP 다/EF ./SF
462,편지__02/NNG 대로/JKB 돈__01/NNG 오천원/NNG 안/MAG 주/VV 었/EP 나/EF ./SF ]/SS
463,동시__02/NNG 에/JKB 이제/MAG 앞/NNG (으)로/JKB 닥쳐오/VV ᆯ/ETM 현실__02/NNG !/SF
464,나/NP 는/JX 개인__02/NNG 적/XSN (으)로/JKB 성생활/NNG 을/JKO 하/VV ᆫ다/EF ./SF
465,때문/NNB 에/JKB 글/NNG 의/JKG 책임/NNG 은/JX 전적__03/NNG (으)로/JKB 나/NP 에게/JKB 있/VV 다/EF ./SF
466,본/MM 회의__04/NNG 는/JX 원칙/NNG 적/XSN (으)로/JKB 오후__02/NNG 2/SN 시/NNB 에/JKB 열__02/VV ᆫ다/EF ./SF
467,이것/NP 을/JKO 끝/NNG (으)로/JKB 다른/MM 뉴스/NNG 가/JKS 나오/VV 았/EP 다/EF ./SF
468,지금__03/NNG 의/JKG 논어/NNP 는/JX 모두/MAG 20/SN 편__09/NNB (으)로/JKB 되__01/VV 어/EC 있/VX 습니다/EF ./SF
469,「/SS 오늘/MAG 가정__06/NNG 방문__03/NNG 은/JX 내일/NNG (으)로/JKB 미루/VV 겠/EP 어요/EF ./SF 」/SS
470,배설__01/NNG 과/JKB 는/JX 근본/NNG 적/XSN (으)로/JKB 의미/NNG 가/JKS 다르/VA 다/EF ./SF
471,그/MM 후__08/NNG (으)로/JKB 10/SN 년__02/NNB 이/JKS 흐르__01/VV 었/EP 다/EF ./SF
472,앞/NNG (으)로/JKB 도/JX 언론/NNG 의/JKG 개혁/NNG 은/JX 기대__03/NNG 하/XSV 기/ETN 어렵/VA 다/EF ./SF
473,오늘/NNG 나/NP 는/JX 천/NR 원__01/NNB (으)로/JKB 복__13/NNG 을/JKO 받__01/VV 았/EP 습니다/EF ./SF
474,"/SS 예정__02/NNG 은/JX 내일/NNG 출발/NNG (으)로/JKB 되__01/VV 어/EC 있/VX 어요/EF ./SF
475,두/MM 달/NNB 이/JKS 다시/MAG 한/MM 달/NNB (으)로/JKB 줄어들/VV 었/EP 다/EF ./SF
476,그리고/MAJ 이__05/MM 날__01/NNG 밤__01/NNG 안__01/NNG (으)로/JKB 모든/MM 일__01/NNG 을/JKO 끝내/VV 었/EP 다/EF ./SF
477,한마디/NNG (으)로/JKB 인기__01/NNG 가/JKS 있/VV 기/ETN 때문/NNB 이/VCP 다/EF ./SF
478,치즈/NNG 와/JC 피클/NNG 은/JX 소시지/NNG 길이/NNG (으)로/JKB 채__06/NNG 썰__01/VV ᆫ다/EF ./SF
479,김장/NNG 은/JX 이/MM 김치/NNG 를/JKO 대량__01/NNG (으)로/JKB 담그/VV 는/ETM 행사__01/NNG 이/VCP 다/EF ./SF
480,당시__02/NNG 에/JKB 는/JX 그것/NP 만/JX (으)로/JKB 충분히/MAG 통하/VV 았/EP 다/EF ./SF
481,아니/IC 그것/NP 만/JX (으)로/JKB 도/JX 벅차/VA ᆯ/ETM 정도__11/NNG 이/VCP 다/EF ./SF
482,의견__01/NNG 조사__30/NNG 는/JX 또/MAJ 구조__08/NNG 적/XSN (으)로/JKB 공정__02/NNG 하/XSA 기/ETN 도/JX 어렵/VA 다/EF ./SF
483,앞/NNG (으)로/JKB 는/JX 할머님/NNG 을/JKO 잘/MAG 돌보/VV 아/EC 주/VX 어야/EC 겠/EP 다/EF ./SF
484,다음__01/NNG (으)로/JKB 능력__02/NNG 을/JKO 따지__01/VV 어/EC 보/VX 아야/EC 하/VX ᆫ다/EF ./SF
485,일반__02/NNG 적/XSN (으)로/JKB 설득/NNG 이/JKS 안/MAG 되__01/VV 는/ETM 이유__04/NNG 는/JX 무엇/NP 이/VCP ᆯ까/EF ?/SF
486,구럭/NNG (으)로/JKB 하나/NR 가득/MAG 이/VCP 면/EC 네__02/MM 되/NNB 가량__x06/NNG 이/JKC 되__01/VV ᆫ다/EF ./SF
487,셋째/NR (으)로/JKB ,/SP 시__06/NNG 의회__02/NNG 중심__01/NNG 제도__01/NNG 가/JKS 있/VV 다/EF ./SF
488,순간__03/NNG 의/JKG 눈__01/NNG 깜빡/MAG 한번/NNG 만/JX (으)로/JKB 도/JX 호흡/NNG 이/JKS 맞__01/VV 아요/EF ./SF
489,이제/MAG 월요일/NNG 이/VCP ᆫ데/EC ,/SP 처음/NNG (으)로/JKB 결근/NNG 하/XSV 게/EC 되__01/VV 는구나/EF ./SF
490,그러나/MAJ 앞/NNG (으)로/JKB 는/JX 달라지/VV 어야/EC 하/VX ᆫ다/EF ./SF
491,넷째/NR (으)로/JKB 스트레스/NNG 가/JKS 원인__02/NNG 이/JKC 되__01/VV ᆫ다/EF ./SF
492,한마디/NNG (으)로/JKB 그/NP 의/JKG 기분__01/NNG 은/JX 몹시/MAG 더럽/VA 었/EP 다/EF ./SF
493,마지막/NNG (으)로/JKB 롱만/NNP 에게/JKB 묻__03/VV 었/EP 다/EF ./SF
494,앞/NNG (으)로/JKB 하/VV 아야/EC 하/VX ᆯ/ETM 과제__04/NNG 가/JKS 더욱/MAG 중요__02/NNG 하/XSA 다/EF ./SF
495,집행부/NNG 위원/NNG 의/JKG 임기__01/NNG 는/JX 4/SN 년__02/NNB (으)로/JKB 하/VV ᆫ다/EF ./SF
496,몸__01/NNG 은/JX 머리__01/NNG 와/JC 자루__02/NNG 부분__01/NNG (으)로/JKB 되__01/VV 어/EC 있/VX 다/EF ./SF
497,진화__05/NNG 론/XSN 의/JKG 법칙/NNG 대로/JKB 하/VV 면/EC 되/VX 는/ETM 것/NNB 이/VCP 야/EF ./SF
498,그러나/MAJ 뜻/NNG 밖/NNG 에/JKB 도/JX 노래__01/NNG 는/JX 두/MM 절__08/NNG (으)로/JKB 끝나/VV ᆫ다/EF ./SF
499,"/SS 마지막/NNG (으)로/JKB 보이__02/VV 어/EC 주/VX 고/EC 싶/VX 었/EP 소/EF ./SF
500,그러나/MAJ 그것/NP (으)로/JKB 끝나/VV 았/EP 다/EF ./SF
501,정도__11/NNG 이/VCP 며/EC 신장__06/NNG 은/JX 50/SN cm/SW 정도__11/NNG (으)로/JKB 자라__01/VV ᆫ다/EF ./SF
502,출산__02/NNG 과정__03/NNG 분만/NNG 의/JKG 과정__03/NNG 은/JX 세/MM 시기__04/NNG (으)로/JKB 나누/VV ᆫ다/EF ./SF
503,수기__02/NNG 는/JX 원칙/NNG 적/XSN (으)로/JKB 본인/NNG 이/JKS 직접/MAG 쓰/VV 게/EC 되/VX ᆫ다/EF ./SF
504,자/IC ,/SP 네__02/MM 줄__01/NNG (으)로/JKB 나란히/MAG 서/VV ᄇ시다/EF !/SF "/SS
505,타율__02/NNG 은/JX 0/SN ./SP 261/SN (으)로/JKB 떨어지/VV 었/EP 다/EF ./SF
506,말__01/NNG 하/XSV 자마자/EC 반값/NNG (으)로/JKB 떨어지/VV 다니/EF ./SF
507,앞/NNG (으)로/JKB ᆫ/JX 나오/VV 겠/EP 습니다/EF ./SF "/SS
508,대표작/NNG (으)로/JKB </SS 나무/NNP >/SS </SS 우물가/NNP >/SS 등/NNB 이/JKS 있/VV 다/EF ./SF
509,우리/NP 들/XSN 사랑__01/NNG 의/JKG 장난/NNG 은/JX 그것/NP (으)로/JKB 끝나/VV ᆫ/ETM 것/NNB 이/VCP ᆫ데/EC …/SE
510,인류__01/NNG 는/JX 모권/NNG 시대__02/NNG (으)로/JKB 접어들/VV 고/EC 있/VX 다구/EF ./SF
511,당근/NNG 은/JX 3/SN ~/SO 4/SN mm/SW 길이/NNG (으)로/JKB 얄팍/XR 하/XSA 게/EC 썰__01/VV ᆫ다/EF ./SF
512,그/MM 다음__01/NNG (으)로/JKB 는/JX 통합/NNG 치료/NNG 이/VCP 란/ETM 것/NNB 이/JKS 있/VV 다/EF ./SF
513,교과서/NNG 는/JX 여러/MM 개/NNB 의/JKG 장__25/NNG (으)로/JKB 나누/VV 어/EC 지/VX 어/EC 있/VX 다/EF ./SF
514,숫적/NNG (으)로/JKB 도/JX 벌써/MAG 게임/NNG 이/JKS 안/MAG 되__01/VV 구요/EF ./SF
515,오연수/NNP 의/JKG 분위기/NNG 는/JX 그/MM 정도__11/NNG (으)로/JKB 맑/VA 다/EF ./SF
516,원효/NNP 는/JX 그/MM 길__01/NNG (으)로/JKB 발걸음/NNG 을/JKO 돌리__04/VV 었/EP 다/EF ./SF
517,내/NP 가/JKS 마지막/NNG (으)로/JKB 있/VV 었/EP 던/ETM 장소__05/NNG 는/JX 주방__05/NNG 이/VCP 었/EP 다/EF ./SF
518,교문서관/NNP 건물__03/NNG 은/JX 국내__02/NNG 최초/NNG (으)로/JKB 엘리베이터/NNG 를/JKO 갖추/VV ᆫ/ETM 초__03/NNB 현대식/NNG 건물__03/NNG ./SF
519,우선__07/NNG 은/JX 경제__04/NNG 협동/NNG 사업__04/NNG (으)로/JKB 두/MM 가지/NNB 일__01/NNG 을/JKO 잡__01/VV 았/EP 다/EF ./SF
520,실험/NNG 은/JX 원칙/NNG 적/XSN (으)로/JKB 진공관/NNG 속__01/NNG 에서/JKB 이루어지/VV 는/ETM 것/NNB 이/VCP 다/EF ./SF
521,평균/NNG 율/XSN 한/MM 옥타브/NNG 를/JKO 12/SN 개/NNB 의/JKG 반음/NNG (으)로/JKB 나누/VV ᆫ/ETM 조율법/NNG ./SF
522,단/MAJ 최종/NNG 적/XSN (으)로/JKB 는/JX 기술__01/NNG 만/JX 배우__01/VV 어서/EC 는/JX 별무/NNG 효과__01/NNG ./SF
523,계획__01/NNG 적/XSN (으)로/JKB 훔치__02/VV ᆫ/ETM 것/NNB 이/JKS 절대/MAG 아니/VCN ᄇ니다/EF ./SF
524,180/SN 일/NNB ,/SP 사람/NNG 나이__01/NNG (으)로/JKB 치__10/VV 면/EC 아홉/NR 살/NNB 이/VCP 었/EP 다/EF ./SF
525,처음/NNG (으)로/JKB 받__01/VV 았/EP 던/ETM 신인__07/NNG 연기__10/NNG 상__25/NNG ./SF
526,해군__01/NNG 교전__01/NNG 규칙__02/NNG 은/JX 5/SN 단계__03/NNG (으)로/JKB 되__01/VV 어/EC 있/VX 다/EF ./SF 우선/MAG
527,그/MM 소리__01/NNG 를/JKO 신호__01/NNG (으)로/JKB 모두/MAG 웃/VV 어/EC 버리/VX 고/EC 말/VX 았/EP 다/EF ./SF
528,굴뚝/NNG 날씨__01/NNG 가/JKS 갑자기/MAG 초겨울/NNG (으)로/JKB 접어들/VV 었/EP 다/EF ./SF
529,순간__03/NNG 적/XSN (으)로/JKB 당황/NNG 하/XSV 지/EC 않/VX 을/ETM 수__02/NNB 없/VA 었/EP 다/EF ./SF
